"concept","wikidataurl","space","property","insula","region"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r2-i3-p3-space-10","r2-i3-p3","r2-i3","r2"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r2-i3-p3-space-4","r2-i3-p3","r2-i3","r2"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r2-i3-p3-space-6","r2-i3-p3","r2-i3","r2"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r3-i2-p1-space-p","r3-i2-p1","r3-i2","r3"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r3-i4-p4-space-a","r3-i4-p4","r3-i4","r3"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r3-i4-p4-space-b","r3-i4-p4","r3-i4","r3"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i1-p18-space-l","r5-i1-p18","r5-i1","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i1-p26-space-o","r5-i1-p26","r5-i1","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i2-p1-space-o","r5-i2-p1","r5-i2","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i2-pg-space-b","r5-i2-pg","r5-i2","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i2-pi-space-w","r5-i2-pi","r5-i2","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i4-p9-space-d","r5-i4-p9","r5-i4","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i4-pa-space-12","r5-i4-pa","r5-i4","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r5-i4-pa-space-14","r5-i4-pa","r5-i4","r5"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r6-i10-p11-space-2","r6-i10-p11","r6-i10","r6"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r6-i14-p20-space-r","r6-i14-p20","r6-i14","r6"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r6-i2-p4-space-34","r6-i2-p4","r6-i2","r6"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r6-i8-p23-space-10","r6-i8-p23","r6-i8","r6"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r6-i8-p23-space-15","r6-i8-p23","r6-i8","r6"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r6-i8-p23-space-24","r6-i8-p23","r6-i8","r6"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r7-i2-p16-space-o","r7-i2-p16","r7-i2","r7"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r7-i3-p29-space-l","r7-i3-p29","r7-i3","r7"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r8-i6-p4-space-d","r8-i6-p4","r8-i6","r8"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r9-i1-p20-space-s","r9-i1-p20","r9-i1","r9"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r9-i1-p7-space-e","r9-i1-p7","r9-i1","r9"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r9-i2-p16-space-k","r9-i2-p16","r9-i2","r9"
"semi-aediculum","http://www.wikidata.org/entity/Q507286","r9-i8-p3-space-43","r9-i8-p3","r9-i8","r9"
"semi-dome","","r1-i10-p11-space-6","r1-i10-p11","r1-i10","r1"
"semi-dome","","r1-i10-p7-space-2","r1-i10-p7","r1-i10","r1"
"semi-dome","","r1-i14-p12-space-2","r1-i14-p12","r1-i14","r1"
"semi-dome","","r1-i7-p10-space-2","r1-i7-p10","r1-i7","r1"
"semi-dome","","r1-i8-p14-space-9","r1-i8-p14","r1-i8","r1"
"semi-dome","","r3-i4-p2-space-7","r3-i4-p2","r3-i4","r3"
"semi-dome","","r5-i1-p26-space-i","r5-i1-p26","r5-i1","r5"
"semi-dome","","r5-i1-p7-space-7","r5-i1-p7","r5-i1","r5"
"semi-dome","","r5-i1-p7-space-8","r5-i1-p7","r5-i1","r5"
"semi-dome","","r5-i2-p1-space-o","r5-i2-p1","r5-i2","r5"
"semi-dome","","r7-i2-p25-space-k","r7-i2-p25","r7-i2","r7"
"semi-dome","","r7-i5-p2-space-cuppercase","r7-i5-p2","r7-i5","r7"
"semi-dome","","r9-i1-p20-space-s","r9-i1-p20","r9-i1","r9"
"semi-dome","","r9-i1-p22-space-h","r9-i1-p22","r9-i1","r9"
"semi-dome","","r9-i1-p7-space-e","r9-i1-p7","r9-i1","r9"
"semi-dome","","r9-i2-p5-space-c","r9-i2-p5","r9-i2","r9"
"semi-dome","","r9-i8-p3-space-47","r9-i8-p3","r9-i8","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i11-p1-space-2","r1-i11-p1","r1-i11","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i11-p17-space-4","r1-i11-p17","r1-i11","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i11-p6-space-4","r1-i11-p6","r1-i11","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i14-p12-space-2","r1-i14-p12","r1-i14","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i14-p12-space-3","r1-i14-p12","r1-i14","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i14-p2-space-7","r1-i14-p2","r1-i14","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i4-p5-space-56","r1-i4-p5","r1-i4","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i6-p11-space-b","r1-i6-p11","r1-i6","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i6-p15-space-f","r1-i6-p15","r1-i6","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i6-p7-space-a","r1-i6-p7","r1-i6","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i6-p7-space-b","r1-i6-p7","r1-i6","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i7-p1-space-6","r1-i7-p1","r1-i7","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i7-p10-space-12","r1-i7-p10","r1-i7","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r1-i7-p10-space-22","r1-i7-p10","r1-i7","r1"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i1-p18-space-y","r5-i1-p18","r5-i1","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-p1-space-r","r5-i2-p1","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-p15-space-l","r5-i2-p15","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-p4-space-b","r5-i2-p4","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-ph-space-c","r5-i2-ph","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-ph-space-l","r5-i2-ph","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-ph-space-m","r5-i2-ph","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-pi-space-o","r5-i2-pi","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-pi-space-u","r5-i2-pi","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i2-pi-space-w","r5-i2-pi","r5-i2","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i3-p4-space-n","r5-i3-p4","r5-i3","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r5-i4-pa-space-9","r5-i4-pa","r5-i4","r5"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i10-p11-space-2","r6-i10-p11","r6-i10","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i14-p43-space-14","r6-i14-p43","r6-i14","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i14-p43-space-2","r6-i14-p43","r6-i14","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i15-p1-space-n","r6-i15-p1","r6-i15","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i15-p14-space-h","r6-i15-p14","r6-i15","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i15-p6-space-l","r6-i15-p6","r6-i15","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i16-p26-space-g","r6-i16-p26","r6-i16","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i16-p7-space-f","r6-i16-p7","r6-i16","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i17-p36-space-a","r6-i17-p36","r6-i17","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i17-p36-space-b","r6-i17-p36","r6-i17","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i17-p41-space-10","r6-i17-p41","r6-i17","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i2-p14-space-11","r6-i2-p14","r6-i2","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i5-p16-space-13","r6-i5-p16","r6-i5","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i5-p16-space-6","r6-i5-p16","r6-i5","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i5-p3-space-3","r6-i5-p3","r6-i5","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r6-i7-p23-space-7","r6-i7-p23","r6-i7","r6"
"semicircle","http://www.wikidata.org/entity/Q1133242","r7-i4-p31-space-17","r7-i4-p31","r7-i4","r7"
"semicircle","http://www.wikidata.org/entity/Q1133242","r8-i2-p23-space-q","r8-i2-p23","r8-i2","r8"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i1-p18-space-h","r9-i1-p18","r9-i1","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i1-p7-space-e","r9-i1-p7","r9-i1","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i3-p5-space-5","r9-i3-p5","r9-i3","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i3-p5-space-9","r9-i3-p5","r9-i3","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i5-p11-space-d","r9-i5-p11","r9-i5","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i5-p11-space-p","r9-i5-p11","r9-i5","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i5-p14-space-b","r9-i5-p14","r9-i5","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i5-p14-space-f","r9-i5-p14","r9-i5","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i5-p18-space-o","r9-i5-p18","r9-i5","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i5-p6-space-i","r9-i5-p6","r9-i5","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i7-p25-space-2","r9-i7-p25","r9-i7","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i7-p25-space-o","r9-i7-p25","r9-i7","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i8-p3-space-2","r9-i8-p3","r9-i8","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i8-p3-space-26","r9-i8-p3","r9-i8","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i8-p3-space-47","r9-i8-p3","r9-i8","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i8-pb-space-c","r9-i8-pb","r9-i8","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i9-pd-space-c","r9-i9-pd","r9-i9","r9"
"semicircle","http://www.wikidata.org/entity/Q1133242","r9-i9-pd-space-f","r9-i9-pd","r9-i9","r9"
"serapis","","r6-i2-p14-space-9","r6-i2-p14","r6-i2","r6"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i1-p23-space-n","r5-i1-p23","r5-i1","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i1-p7-space-4","r5-i1-p7","r5-i1","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i2-p13-space-h","r5-i2-p13","r5-i2","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i2-pc-space-b","r5-i2-pc","r5-i2","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i2-ph-space-a","r5-i2-ph","r5-i2","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i2-ph-space-o","r5-i2-ph","r5-i2","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i2-pi-space-k","r5-i2-pi","r5-i2","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r5-i2-pi-space-s","r5-i2-pi","r5-i2","r5"
"serpent","http://www.wikidata.org/entity/Q2102","r6-i14-p30-space-a","r6-i14-p30","r6-i14","r6"
"serpent","http://www.wikidata.org/entity/Q2102","r6-i15-p1-space-n","r6-i15-p1","r6-i15","r6"
"serpent","http://www.wikidata.org/entity/Q2102","r6-i16-p13-space-c","r6-i16-p13","r6-i16","r6"
"serpent","http://www.wikidata.org/entity/Q2102","r6-i7-p6-space-13","r6-i7-p6","r6-i7","r6"
"serpent","http://www.wikidata.org/entity/Q2102","r6-i9-p6-space-50","r6-i9-p6","r6-i9","r6"
"serpent","http://www.wikidata.org/entity/Q2102","r6-i9-p6-space-53","r6-i9-p6","r6-i9","r6"
"serpent","http://www.wikidata.org/entity/Q2102","r7-i3-p12-space-i","r7-i3-p12","r7-i3","r7"
"serpent","http://www.wikidata.org/entity/Q2102","r7-i4-p20-space-3","r7-i4-p20","r7-i4","r7"
"serpent","http://www.wikidata.org/entity/Q2102","r7-i6-p3-space-19","r7-i6-p3","r7-i6","r7"
"serpent","http://www.wikidata.org/entity/Q2102","r9-i5-p9-space-n","r9-i5-p9","r9-i5","r9"
"sheep","","r5-i1-p18-space-p","r5-i1-p18","r5-i1","r5"
"sheet","http://www.wikidata.org/entity/Q391788","r7-i9-p47-space-7","r7-i9-p47","r7-i9","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r1-i10-p11-space-4","r1-i10-p11","r1-i10","r1"
"shelf","http://www.wikidata.org/entity/Q2637814","r1-i11-p1-space-2","r1-i11-p1","r1-i11","r1"
"shelf","http://www.wikidata.org/entity/Q2637814","r1-i11-p15-space-9","r1-i11-p15","r1-i11","r1"
"shelf","http://www.wikidata.org/entity/Q2637814","r1-i11-p17-space-4","r1-i11-p17","r1-i11","r1"
"shelf","http://www.wikidata.org/entity/Q2637814","r1-i6-p2-space-12","r1-i6-p2","r1-i6","r1"
"shelf","http://www.wikidata.org/entity/Q2637814","r1-i7-p10-space-23","r1-i7-p10","r1-i7","r1"
"shelf","http://www.wikidata.org/entity/Q2637814","r1-i9-p13-space-k","r1-i9-p13","r1-i9","r1"
"shelf","http://www.wikidata.org/entity/Q2637814","r5-i1-p7-space-7","r5-i1-p7","r5-i1","r5"
"shelf","http://www.wikidata.org/entity/Q2637814","r5-i3-p8-space-10","r5-i3-p8","r5-i3","r5"
"shelf","http://www.wikidata.org/entity/Q2637814","r5-i3-p8-space-5","r5-i3-p8","r5-i3","r5"
"shelf","http://www.wikidata.org/entity/Q2637814","r5-i4-p13-space-s","r5-i4-p13","r5-i4","r5"
"shelf","http://www.wikidata.org/entity/Q2637814","r5-i4-p9-space-d","r5-i4-p9","r5-i4","r5"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i11-p10-space-42","r6-i11-p10","r6-i11","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i11-p10-space-45","r6-i11-p10","r6-i11","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i12-p2-space-24","r6-i12-p2","r6-i12","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i12-p2-space-50","r6-i12-p2","r6-i12","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i12-p2-space-53","r6-i12-p2","r6-i12","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i13-p19-space-c","r6-i13-p19","r6-i13","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i13-p19-space-g","r6-i13-p19","r6-i13","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i14-p20-space-l","r6-i14-p20","r6-i14","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i15-p1-space-f","r6-i15-p1","r6-i15","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i15-p1-space-g","r6-i15-p1","r6-i15","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i15-p1-space-t","r6-i15-p1","r6-i15","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i15-p6-space-l","r6-i15-p6","r6-i15","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i15-p8-space-e","r6-i15-p8","r6-i15","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i15-p8-space-m","r6-i15-p8","r6-i15","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p15-space-e","r6-i16-p15","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p26-space-d","r6-i16-p26","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p26-space-f","r6-i16-p26","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p26-space-j","r6-i16-p26","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p26-space-n","r6-i16-p26","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p26-space-u","r6-i16-p26","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p32-space-e","r6-i16-p32","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i16-p7-space-q","r6-i16-p7","r6-i16","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i17-p41-space-20","r6-i17-p41","r6-i17","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i2-p4-space-22","r6-i2-p4","r6-i2","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i2-p4-space-42","r6-i2-p4","r6-i2","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i7-p16-space-13","r6-i7-p16","r6-i7","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i7-p18-space-11","r6-i7-p18","r6-i7","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i7-p23-space-15","r6-i7-p23","r6-i7","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i9-p2-space-24","r6-i9-p2","r6-i9","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i9-p2-space-27","r6-i9-p2","r6-i9","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i9-p2-space-29","r6-i9-p2","r6-i9","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i9-p2-space-8","r6-i9-p2","r6-i9","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i9-p6-space-35","r6-i9-p6","r6-i9","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r6-i9-p6-space-58","r6-i9-p6","r6-i9","r6"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i1-p25-space-10","r7-i1-p25","r7-i1","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i15-p13-space-g","r7-i15-p13","r7-i15","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i15-p2-space-q","r7-i15-p2","r7-i15","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i15-p8-space-b","r7-i15-p8","r7-i15","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i2-p18-space-r1","r7-i2-p18","r7-i2","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i2-p45-space-e","r7-i2-p45","r7-i2","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i2-p6-space-g","r7-i2-p6","r7-i2","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i3-p30-space-e","r7-i3-p30","r7-i3","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i4-p48-space-8","r7-i4-p48","r7-i4","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r7-i5-p2-space-duppercase","r7-i5-p2","r7-i5","r7"
"shelf","http://www.wikidata.org/entity/Q2637814","r8-i2-p18-space-b","r8-i2-p18","r8-i2","r8"
"shelf","http://www.wikidata.org/entity/Q2637814","r8-i2-p23-space-fprime","r8-i2-p23","r8-i2","r8"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i1-p7-space-d","r9-i1-p7","r9-i1","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i10-p2-space-8","r9-i10-p2","r9-i10","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i14-p4-space-15","r9-i14-p4","r9-i14","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i14-p4-space-d","r9-i14-p4","r9-i14","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i2-p10-space-h","r9-i2-p10","r9-i2","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i2-p10-space-i","r9-i2-p10","r9-i2","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i2-p26-space-f","r9-i2-p26","r9-i2","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i3-p5-space-19","r9-i3-p5","r9-i3","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i3-p5-space-4","r9-i3-p5","r9-i3","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i3-p5-space-6","r9-i3-p5","r9-i3","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i3-p5-space-7","r9-i3-p5","r9-i3","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i5-p11-space-l","r9-i5-p11","r9-i5","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i6-pg-space-k","r9-i6-pg","r9-i6","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i7-p19-space-a","r9-i7-p19","r9-i7","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i7-p20-space-g","r9-i7-p20","r9-i7","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i8-pb-space-h","r9-i8-pb","r9-i8","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i9-p11-space-c","r9-i9-p11","r9-i9","r9"
"shelf","http://www.wikidata.org/entity/Q2637814","r9-i9-pc-space-l","r9-i9-pc","r9-i9","r9"
"shell","http://www.wikidata.org/entity/Q224038","r1-i10-p4-space-16","r1-i10-p4","r1-i10","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i10-p4-space-18","r1-i10-p4","r1-i10","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i10-p4-space-48","r1-i10-p4","r1-i10","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i13-p9-space-4","r1-i13-p9","r1-i13","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i16-p4-space-3","r1-i16-p4","r1-i16","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i2-p17-space-m","r1-i2-p17","r1-i2","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i3-p3-space-h","r1-i3-p3","r1-i3","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i3-p8-space-b","r1-i3-p8","r1-i3","r1"
"shell","http://www.wikidata.org/entity/Q224038","r1-i4-p5-space-19","r1-i4-p5","r1-i4","r1"
"shell","http://www.wikidata.org/entity/Q224038","r5-i1-p23-space-e","r5-i1-p23","r5-i1","r5"
"shell","http://www.wikidata.org/entity/Q224038","r5-i1-p7-space-7","r5-i1-p7","r5-i1","r5"
"shell","http://www.wikidata.org/entity/Q224038","r5-i2-p1-space-o","r5-i2-p1","r5-i2","r5"
"shell","http://www.wikidata.org/entity/Q224038","r5-i2-p1-space-r","r5-i2-p1","r5-i2","r5"
"shell","http://www.wikidata.org/entity/Q224038","r5-i3-p4-space-g","r5-i3-p4","r5-i3","r5"
"shell","http://www.wikidata.org/entity/Q224038","r6-i11-p10-space-22","r6-i11-p10","r6-i11","r6"
"shell","http://www.wikidata.org/entity/Q224038","r6-i9-p2-space-1","r6-i9-p2","r6-i9","r6"
"shell","http://www.wikidata.org/entity/Q224038","r6-i9-p6-space-42","r6-i9-p6","r6-i9","r6"
"shell","http://www.wikidata.org/entity/Q224038","r7-i1-p8-space-g","r7-i1-p8","r7-i1","r7"
"shell","http://www.wikidata.org/entity/Q224038","r7-i16-p22-space-17","r7-i16-p22","r7-i16","r7"
"shell","http://www.wikidata.org/entity/Q224038","r7-i2-p25-space-k","r7-i2-p25","r7-i2","r7"
"shell","http://www.wikidata.org/entity/Q224038","r7-i3-p29-space-m","r7-i3-p29","r7-i3","r7"
"shell","http://www.wikidata.org/entity/Q224038","r7-i3-p6-space-i","r7-i3-p6","r7-i3","r7"
"shell","http://www.wikidata.org/entity/Q224038","r7-i4-p31-space-7","r7-i4-p31","r7-i4","r7"
"shell","http://www.wikidata.org/entity/Q224038","r7-i9-p47-space-9","r7-i9-p47","r7-i9","r7"
"shell","http://www.wikidata.org/entity/Q224038","r9-i1-p7-space-d","r9-i1-p7","r9-i1","r9"
"shell","http://www.wikidata.org/entity/Q224038","r9-i2-p21-space-k","r9-i2-p21","r9-i2","r9"
"shell","http://www.wikidata.org/entity/Q224038","r9-i3-p5-space-18","r9-i3-p5","r9-i3","r9"
"shell","http://www.wikidata.org/entity/Q224038","r9-i3-p5-space-20","r9-i3-p5","r9-i3","r9"
"shell","http://www.wikidata.org/entity/Q224038","r9-i3-p5-space-6","r9-i3-p5","r9-i3","r9"
"shell","http://www.wikidata.org/entity/Q224038","r9-i5-p11-space-f","r9-i5-p11","r9-i5","r9"
"shell","http://www.wikidata.org/entity/Q224038","r9-i5-p9-space-p","r9-i5-p9","r9-i5","r9"
